Solyc07g052830.2.1	SL3.0ch07	99.843	638	0	1	1	638	61415180	61415816	0.0	1171
Solyc07g052830.2.1	SL3.0ch07	88.558	638	60	3	1	638	61325808	61326432	0.0	761
Solyc07g052830.2.1	SL3.0ch07	99.700	333	1	0	631	963	61416014	61416346	1.27e-172	610
Solyc07g052830.2.1	SL3.0ch07	83.759	665	77	9	1	638	61441505	61442165	7.67e-170	601
Solyc07g052830.2.1	SL3.0ch07	82.500	640	82	18	1	634	61336755	61337370	7.89e-150	534
Solyc07g052830.2.1	SL3.0ch07	91.592	333	28	0	631	963	61337571	61337903	1.36e-127	460
Solyc07g052830.2.1	SL3.0ch07	92.284	324	24	1	641	963	61392124	61392447	4.88e-127	459
Solyc07g052830.2.1	SL3.0ch07	90.654	321	30	0	643	963	61330888	61331208	1.38e-117	427
Solyc07g052830.2.1	SL3.0ch07	89.489	333	35	0	631	963	61442366	61442698	6.41e-116	422
Solyc07g052830.2.1	SL3.0ch07	91.391	302	26	0	662	963	61426600	61426299	1.07e-113	414
Solyc07g052830.2.1	SL3.0ch07	88.854	323	26	2	641	963	61427259	61427571	6.50e-106	388
