Solyc08g006230.2.1	SL3.0ch08	100.000	305	0	0	138	442	916825	917129	1.05e-158	564
Solyc08g006230.2.1	SL3.0ch08	99.567	231	1	0	751	981	918922	919152	6.70e-116	422
Solyc08g006230.2.1	SL3.0ch08	100.000	221	0	0	522	742	917542	917762	5.21e-112	409
Solyc08g006230.2.1	SL3.0ch08	86.755	302	36	3	138	435	913284	913585	3.23e-89	333
Solyc08g006230.2.1	SL3.0ch08	100.000	138	0	0	1	138	916522	916659	7.19e-66	255
Solyc08g006230.2.1	SL3.0ch08	77.419	310	63	6	138	442	1082731	1083038	1.60e-42	178
Solyc08g006230.2.1	SL3.0ch08	100.000	82	0	0	441	522	917304	917385	9.70e-35	152
Solyc08g006230.2.1	SL3.0ch08	98.305	59	0	1	1	59	913427	913484	9.91e-20	102
Solyc08g006230.2.1	SL3.0ch08	100.000	33	0	0	973	1005	919829	919861	1.68e-07	62.1
Solyc08g006230.2.1	SL3.0ch02	87.387	222	24	1	751	972	3316899	3316682	9.30e-65	252
Solyc08g006230.2.1	SL3.0ch02	78.088	251	39	13	138	377	3331139	3330894	1.62e-32	145
Solyc08g006230.2.1	SL3.0ch00	87.387	222	24	1	751	972	18817117	18817334	9.30e-65	252
