Solyc03g044300.2.1	SL3.0ch03	100.000	465	0	0	1	465	8790755	8791219	0.0	859
Solyc03g044300.2.1	SL3.0ch03	100.000	164	0	0	1043	1206	8794776	8794939	3.05e-80	303
Solyc03g044300.2.1	SL3.0ch03	100.000	155	0	0	892	1046	8793135	8793289	3.07e-75	287
Solyc03g044300.2.1	SL3.0ch03	100.000	152	0	0	607	758	8792091	8792242	1.43e-73	281
Solyc03g044300.2.1	SL3.0ch03	100.000	95	0	0	798	892	8792919	8793013	6.94e-42	176
Solyc03g044300.2.1	SL3.0ch03	100.000	89	0	0	521	609	8791619	8791707	1.50e-38	165
Solyc03g044300.2.1	SL3.0ch03	100.000	45	0	0	756	800	8792321	8792365	4.33e-14	84.2
Solyc03g044300.2.1	SL3.0ch03	100.000	34	0	0	488	521	8791423	8791456	5.64e-08	63.9
Solyc03g044300.2.1	SL3.0ch03	100.000	29	0	0	464	492	8791314	8791342	3.39e-05	54.7
Solyc03g044300.2.1	SL3.0ch02	90.260	154	13	2	606	758	54716292	54716444	4.12e-49	200
Solyc03g044300.2.1	SL3.0ch02	88.816	152	17	0	608	759	36642951	36643102	3.21e-45	187
Solyc03g044300.2.1	SL3.0ch02	91.525	59	3	2	1115	1172	36644526	36644583	5.60e-13	80.5
Solyc03g044300.2.1	SL3.0ch04	100.000	29	0	0	464	492	43504640	43504668	3.39e-05	54.7
