Solyc05g051830.2.1	SL3.0ch05	100.000	185	0	0	1	185	63081751	63081935	6.27e-92	342
Solyc05g051830.2.1	SL3.0ch05	100.000	161	0	0	1010	1170	63087297	63087457	1.38e-78	298
Solyc05g051830.2.1	SL3.0ch05	100.000	159	0	0	721	879	63085300	63085458	1.78e-77	294
Solyc05g051830.2.1	SL3.0ch05	100.000	156	0	0	567	722	63084678	63084833	8.28e-76	289
Solyc05g051830.2.1	SL3.0ch05	100.000	135	0	0	878	1012	63086093	63086227	3.91e-64	250
Solyc05g051830.2.1	SL3.0ch05	98.198	111	0	2	412	520	63083661	63083771	6.68e-47	193
Solyc05g051830.2.1	SL3.0ch05	100.000	64	0	0	356	419	63083144	63083207	1.15e-24	119
Solyc05g051830.2.1	SL3.0ch05	100.000	62	0	0	257	318	63082852	63082913	1.49e-23	115
Solyc05g051830.2.1	SL3.0ch05	100.000	56	0	0	184	239	63082184	63082239	3.22e-20	104
Solyc05g051830.2.1	SL3.0ch05	100.000	49	0	0	519	567	63083858	63083906	2.51e-16	91.6
Solyc05g051830.2.1	SL3.0ch05	100.000	42	0	0	316	357	63083004	63083045	1.95e-12	78.7
