Solyc04g056270.2.1	SL3.0ch04	100.000	580	0	0	2056	2635	53865758	53865179	0.0	1072
Solyc04g056270.2.1	SL3.0ch04	100.000	573	0	0	1017	1589	53867494	53866922	0.0	1059
Solyc04g056270.2.1	SL3.0ch04	99.697	330	0	1	2633	2962	53865011	53864683	6.93e-170	603
Solyc04g056270.2.1	SL3.0ch04	100.000	302	0	0	719	1020	53869088	53868787	1.52e-156	558
Solyc04g056270.2.1	SL3.0ch04	100.000	249	0	0	1809	2057	53866307	53866059	4.41e-127	460
Solyc04g056270.2.1	SL3.0ch04	100.000	225	0	0	1586	1810	53866758	53866534	9.69e-114	416
Solyc04g056270.2.1	SL3.0ch04	99.533	214	0	1	407	620	53869693	53869481	2.11e-105	388
Solyc04g056270.2.1	SL3.0ch04	100.000	124	0	0	39	162	53873433	53873310	1.35e-57	230
Solyc04g056270.2.1	SL3.0ch04	100.000	117	0	0	161	277	53872292	53872176	1.05e-53	217
Solyc04g056270.2.1	SL3.0ch04	100.000	108	0	0	2959	3066	53863940	53863833	1.06e-48	200
Solyc04g056270.2.1	SL3.0ch04	100.000	105	0	0	614	718	53869329	53869225	4.94e-47	195
Solyc04g056270.2.1	SL3.0ch04	98.947	95	1	0	275	369	53871708	53871614	8.33e-40	171
Solyc04g056270.2.1	SL3.0ch04	100.000	44	0	0	366	409	53870489	53870446	4.01e-13	82.4
Solyc04g056270.2.1	SL3.0ch04	97.674	43	1	0	1	43	53873775	53873733	6.72e-11	75.0
Solyc04g056270.2.1	SL3.0ch01	88.764	89	10	0	275	363	93362715	93362803	1.84e-21	110
