Solyc05g007160.2.1	SL3.0ch05	99.559	227	1	0	979	1205	1754783	1754557	1.65e-113	414
Solyc05g007160.2.1	SL3.0ch05	100.000	184	0	0	339	522	1756029	1755846	2.84e-91	340
Solyc05g007160.2.1	SL3.0ch05	99.429	175	1	0	520	694	1755769	1755595	1.33e-84	318
Solyc05g007160.2.1	SL3.0ch05	99.383	162	0	1	1196	1357	1754462	1754302	8.07e-77	292
Solyc05g007160.2.1	SL3.0ch05	100.000	147	0	0	691	837	1755514	1755368	1.05e-70	272
Solyc05g007160.2.1	SL3.0ch05	100.000	146	0	0	836	981	1755009	1754864	3.78e-70	270
Solyc05g007160.2.1	SL3.0ch05	100.000	111	0	0	1357	1467	1753396	1753286	1.08e-50	206
Solyc05g007160.2.1	SL3.0ch05	100.000	109	0	0	1	109	1756969	1756861	1.40e-49	202
Solyc05g007160.2.1	SL3.0ch05	96.512	86	2	1	211	296	1756431	1756347	3.09e-31	141
Solyc05g007160.2.1	SL3.0ch05	98.413	63	0	1	280	342	1756179	1756118	8.72e-22	110
Solyc05g007160.2.1	SL3.0ch05	100.000	57	0	0	156	212	1756582	1756526	1.13e-20	106
Solyc05g007160.2.1	SL3.0ch05	100.000	49	0	0	107	155	1756743	1756695	3.16e-16	91.6
