Solyc08g077960.2.1	SL3.0ch08	100.000	434	0	0	407	840	61966757	61966324	0.0	802
Solyc08g077960.2.1	SL3.0ch08	100.000	371	0	0	41	411	61967623	61967253	0.0	686
Solyc08g077960.2.1	SL3.0ch08	100.000	295	0	0	1323	1617	61964023	61963729	6.20e-153	545
Solyc08g077960.2.1	SL3.0ch08	85.616	438	61	2	407	843	1751016	1750580	8.30e-127	459
Solyc08g077960.2.1	SL3.0ch08	100.000	190	0	0	1015	1204	61965136	61964947	1.45e-94	351
Solyc08g077960.2.1	SL3.0ch08	100.000	124	0	0	1202	1325	61964841	61964718	7.09e-58	230
Solyc08g077960.2.1	SL3.0ch08	100.000	106	0	0	911	1016	61965516	61965411	7.19e-48	196
Solyc08g077960.2.1	SL3.0ch08	100.000	76	0	0	838	913	61966007	61965932	3.42e-31	141
Solyc08g077960.2.1	SL3.0ch08	89.623	106	11	0	911	1016	1750042	1749937	1.59e-29	135
Solyc08g077960.2.1	SL3.0ch08	100.000	41	0	0	1	41	61970009	61969969	9.77e-12	76.8
Solyc08g077960.2.1	SL3.0ch06	84.828	435	64	2	407	840	39047564	39047997	3.89e-120	436
Solyc08g077960.2.1	SL3.0ch06	84.293	191	28	2	1015	1204	39049115	39049304	1.56e-44	185
