Solyc05g056040.2.1	SL3.0ch05	100.000	626	0	0	1328	1953	66271925	66271300	0.0	1157
Solyc05g056040.2.1	SL3.0ch05	100.000	394	0	0	937	1330	66272817	66272424	0.0	728
Solyc05g056040.2.1	SL3.0ch05	99.438	178	0	1	645	821	66273284	66273107	1.38e-85	322
Solyc05g056040.2.1	SL3.0ch05	98.750	160	2	0	322	481	66274373	66274214	1.81e-74	285
Solyc05g056040.2.1	SL3.0ch05	100.000	117	0	0	822	938	66273019	66272903	6.68e-54	217
Solyc05g056040.2.1	SL3.0ch05	100.000	112	0	0	57	168	66276209	66276098	4.02e-51	207
Solyc05g056040.2.1	SL3.0ch05	91.096	146	12	1	1576	1720	20086141	20085996	8.70e-48	196
Solyc05g056040.2.1	SL3.0ch05	100.000	101	0	0	166	266	66275914	66275814	5.24e-45	187
Solyc05g056040.2.1	SL3.0ch05	100.000	94	0	0	558	651	66273493	66273400	4.08e-41	174
Solyc05g056040.2.1	SL3.0ch05	100.000	88	0	0	474	561	66273878	66273791	8.83e-38	163
Solyc05g056040.2.1	SL3.0ch05	100.000	60	0	0	1	60	66276549	66276490	3.24e-22	111
Solyc05g056040.2.1	SL3.0ch05	100.000	58	0	0	264	321	66274511	66274454	4.20e-21	108
Solyc05g056040.2.1	SL3.0ch04	91.758	364	30	0	1590	1953	38287107	38287470	3.54e-141	507
Solyc05g056040.2.1	SL3.0ch09	89.275	345	37	0	1593	1937	22606657	22606313	6.09e-119	433
Solyc05g056040.2.1	SL3.0ch08	91.608	143	12	0	1578	1720	44701629	44701771	2.42e-48	198
