Solyc01g106040.2.1	SL3.0ch01	100.000	317	0	0	1	317	93910453	93910769	2.55e-165	586
Solyc01g106040.2.1	SL3.0ch01	100.000	140	0	0	401	540	93911075	93911214	6.31e-67	259
Solyc01g106040.2.1	SL3.0ch01	96.947	131	1	2	633	761	93912408	93912537	3.85e-54	217
Solyc01g106040.2.1	SL3.0ch01	100.000	104	0	0	538	641	93911621	93911724	6.49e-47	193
Solyc01g106040.2.1	SL3.0ch01	98.925	93	0	1	314	406	93910880	93910971	1.41e-38	165
Solyc01g106040.2.1	SL3.0ch01	98.851	87	0	1	942	1028	93914648	93914733	3.06e-35	154
Solyc01g106040.2.1	SL3.0ch01	100.000	71	0	0	1022	1092	93915171	93915241	1.43e-28	132
Solyc01g106040.2.1	SL3.0ch01	100.000	67	0	0	817	883	93913576	93913642	2.40e-26	124
Solyc01g106040.2.1	SL3.0ch01	100.000	63	0	0	755	817	93913073	93913135	4.02e-24	117
Solyc01g106040.2.1	SL3.0ch01	100.000	63	0	0	881	943	93913919	93913981	4.02e-24	117
Solyc01g106040.2.1	SL3.0ch01	100.000	49	0	0	1089	1137	93915374	93915422	2.43e-16	91.6
