Solyc12g038510.1.1	SL3.0ch12	100.000	185	0	0	1	185	51396280	51396096	3.98e-92	342
Solyc12g038510.1.1	SL3.0ch12	99.351	154	1	0	509	662	51385774	51385621	3.17e-73	279
Solyc12g038510.1.1	SL3.0ch12	100.000	102	0	0	325	426	51386558	51386457	5.49e-46	189
Solyc12g038510.1.1	SL3.0ch12	100.000	95	0	0	659	753	51384563	51384469	4.28e-42	176
Solyc12g038510.1.1	SL3.0ch12	100.000	81	0	0	184	264	51387213	51387133	2.59e-34	150
Solyc12g038510.1.1	SL3.0ch12	100.000	65	0	0	262	326	51386694	51386630	2.03e-25	121
Solyc12g038510.1.1	SL3.0ch12	100.000	45	0	0	425	469	51386016	51385972	2.67e-14	84.2
Solyc12g038510.1.1	SL3.0ch12	100.000	44	0	0	467	510	51385896	51385853	9.59e-14	82.4
Solyc12g038510.1.1	SL3.0ch03	87.209	172	22	0	1	172	66204937	66204766	3.28e-48	196
Solyc12g038510.1.1	SL3.0ch03	88.136	59	7	0	268	326	66201595	66201537	2.08e-10	71.3
Solyc12g038510.1.1	SL3.0ch01	86.628	172	21	2	1	171	85415574	85415404	5.49e-46	189
Solyc12g038510.1.1	SL3.0ch04	85.549	173	23	2	1	172	233354	233183	3.30e-43	180
